"isReserved","locID","OMSCHR","NAAM","TYPE","dataset","Sampler","GEBIED","SystemType","WVLC","vrijwillID","provincie","postcode","gemeente","SugbyINBO","Latitude","Longitude","VHAG","updateRes","CATC","startDate","restricties"
"FALSE","I_8972_3","Haringe, Heyenbrugstraat","Heidebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8972","Poperinge","YES","50.9030628607626","2.60604068063125","1217","FALSE",1,NA,""
"FALSE","I_3990_3","Wijchmaal, onverhard einde Elsevaart, opw. brugje","Bollisenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3990","Peer","YES","51.0989402545037","5.40376664302623","9702","FALSE",2,NA,""
"FALSE","I_3990_4","Bovenstestr, opw weg en zijgrachtjes","Kleinbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3990","Peer","YES","51.1269890949841","5.4329174487008","9633","FALSE",2,NA,""
"FALSE","I_3930_2","Hamont, Kluizerdijk, voor Achelse Kluis, 20m opw brug","Warmbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3930","Hamont-Achel","YES","51.2955648364893","5.48764416736356","9508","FALSE",1,NA,""
"FALSE","I_3930_3","Achel, Koebroekerweg, einde traj 80m afw brug, begin traj aan gewone es op RO","Warmbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3930","Hamont-Achel","YES","51.2663016135025","5.49274396429746","9508","FALSE",1,NA,""
"FALSE","I_3910_4","St-Huibrechts-Lille, Geuskens, afw 101600 tot 10m voor de brug","Warmbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3910","Pelt","YES","51.2412616565996","5.49513280057929","9508","FALSE",1,NA,""
"FALSE","I_3950_6","Kaulille, 5m opw brug en 102500","Warmbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3950","Bocholt","YES","51.1968064927635","5.49538932476128","9508","FALSE",2,NA,""
"FALSE","I_3950_7","Kaulille; verlengde Molenstraat; einde traject 5m afw brug","Warmbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3950","Bocholt","YES","51.1835538097867","5.50124825317642","9508","FALSE",2,NA,""
"FALSE","I_3640_3","Molenbeersel, Bekerstr, 20m opw brug","Lossing","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1695944711843","5.76845551703474","9967","FALSE",1,NA,""
"FALSE","I_3640_4","Molenbeersel, Weertersteenweg, onverhard pad natuurreservaat, 30m opw brug","Lossing","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1645166912246","5.73997789054417","9967","FALSE",1,NA,""
"FALSE","I_3640_5","Molenbeersel, Grootbroekstr, onverharde weg thv Donkerdijk, to richting natuurreservaat","Lossing","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1581748034485","5.71533031143156","9967","FALSE",1,NA,""
"FALSE","I_3640_13","Ittervoortweg; onverharde weg langs sportpark, links en vervolgens rechtsaf tss de velden door, begin traject 10m afw prikkeldraad + stuk tot aan bocht, opw brug (ca 30m)","Itterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1615079624242","5.83326761628199","9522","FALSE",1,NA,""
"FALSE","I_3640_14","Kessenich, opw 114000","Itterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1570656653496","5.79221185990336","9522","FALSE",1,NA,""
"FALSE","I_3640_6","Kessenich, Manestr, 10 m afw brug","Itterbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1509642488226","5.77547280507249","9522","FALSE",1,NA,""
"FALSE","I_3960_1","Tongerlo; langs Groenstraat; begin traject achter huisnummer 20 aan brugje","Itterbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3960","Bree","YES","51.1269079802501","5.66633943607268","9522","FALSE",2,NA,""
"FALSE","I_3640_7","Kinrooi; begin traject 10m opw brug aan MP 125000","Abeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3640","Kinrooi","YES","51.1260420193059","5.81202498788289","9505","FALSE",1,NA,""
"FALSE","I_3950_8","Bocholt; begin MF-traject 300m afw MP 128000","Abeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3950","Bocholt","YES","51.1796673128012","5.63179288474762","9505","FALSE",1,NA,""
"FALSE","I_3960_2","Bree; zijweg Abroxweg; begin traject 30m opw brug","Abeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3960","Bree","YES","51.1660006165873","5.59793589619308","9505","FALSE",1,NA,""
"FALSE","I_3670_4","Ellikom, Neermolenstraat, begin traject 100 m afw verval aan Neermolen, Xcoördinaat","Abeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3670","Oudsbergen","YES","51.134490824116","5.52140504391744","9505","FALSE",2,NA,""
"FALSE","I_3670_5","Ellikom, Brogelerweg, einde traject 10m afw brug","Abeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3670","Oudsbergen","YES","51.1309585573803","5.52133212499817","9505","FALSE",2,NA,""
"FALSE","I_3670_6","begin traject 100m opw molen","Abeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3670","Oudsbergen","YES","51.12713897936","5.51938062340756","9505","FALSE",2,NA,""
"FALSE","I_9961_1","Boekhoute,Braakmanstraat,Vrije Dijk","Zwartesluisbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2703389085039","3.74178012745995","2802","FALSE",1,NA,""
"FALSE","I_9960_2","Boekhoute,Scheurhoekstraat","Zwartesluisbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9960","Assenede","YES","51.2612471816877","3.76342025776063","2802","FALSE",1,NA,""
"FALSE","I_3680_5","18/7-8; Wurfeld;onverharde zijweg van Wurfeldermolenweg; begin traject vanaf bomenrij","Bosbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3680","Maaseik","YES","51.0939041291675","5.76476057834479","10004","FALSE",1,NA,""
"FALSE","I_3680_6","18/7-8;Opoeteren; Volmolenstraat ; einde traject 20m afw verval aan MP 135000","Bosbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3680","Maaseik","YES","51.0777338042151","5.67510725843161","10004","FALSE",1,NA,""
"FALSE","I_3630_1","Maasmechelen, begin MF-traject 10m opw brug aan MP 139700","Kikbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3630","Maasmechelen","YES","50.9620956691412","5.71756865186286","9986","FALSE",2,NA,""
"FALSE","I_3630_2","Maasmechelen, begin MF-traject 10m opw brug aan MP 139802","Kikbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3630","Maasmechelen","YES","50.951726961995","5.70756305817777","9986","FALSE",9,NA,""
"FALSE","I_3630_3","Maasmechelen, einde MF-traject 20m afw brug aan MP 139820","Kikbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3630","Maasmechelen","YES","50.946222433338","5.68548897774936","9986","FALSE",2,NA,""
"FALSE","I_3770_1","Kanne, opw 144000 tot 20m voor brug","Jeker","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3770","Riemst","YES","50.8158241272448","5.67058206169677","9504","FALSE",1,NA,""
"FALSE","I_3700_5","Sluizen, afw 144500","Jeker","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3700","Tongeren","YES","50.7598033965053","5.52667222273017","9504","FALSE",1,NA,""
"FALSE","I_3700_6","NA","Jeker","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3700","Tongeren","YES","50.7359768187457","5.40406151178255","9504","FALSE",1,NA,""
"FALSE","I_3798_1","34/7-8; Voeren; Route De Mouland. in bocht met Drees; begin traject 100m afw bocht (10m vanaf brug)","Voer","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3798","Voeren","YES","50.7614747369829","5.74890349481477","9574","FALSE",1,NA,""
"FALSE","I_9961_2","Boekhoute,Noorddijk-Kruisstraat,opw stuw","Isabellawatering","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2662777627813","3.68675874481061","2826","FALSE",1,NA,""
"FALSE","I_9961_3","Boekhoute,Meuleken,opw brug","Isabellawatering","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9961","Assenede","YES","51.2555211458976","3.69509533315081","2826","FALSE",1,NA,""
"FALSE","I_3790_2","34/7-8; Moelingen; begin traject 60m opw monding in Maas","Berwijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3790","Voeren","YES","50.7552056081021","5.68432680275098","9536","FALSE",1,NA,""
"FALSE","I_3790_3","34/7-8; Moelingen; Aardeweg tussen Voerenstraat en Batticestraaat, via boomgaard; traject van klif (holle oever) tot dieper stuk","Berwijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3790","Voeren","YES","50.754074056706","5.72281930111601","9536","FALSE",1,NA,""
"FALSE","I_2180_1","Ekeren (Leugenberg); Edisonlaan; naast Voorgracht aan brug waar Hoofdgracht onderdoor gaat","Hoofdgracht","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2180","Antwerpen","YES","51.2911698719012","4.40753470183289","3104","FALSE",1,NA,""
"FALSE","I_2030_4","Rode Weel, thv bunker aan brug over verlegde schijns","Hoofdgracht","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2030","Antwerpen","YES","51.3013958570384","4.37238651751181","3104","FALSE",1,NA,""
"FALSE","I_2100_2","Deurne; Parkweg, Ter Rivierenhof; brugje speelweide voor Sterckshof","Groot Schijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2100","Antwerpen","YES","51.2157208684456","4.45905018263245","3103","FALSE",1,NA,""
"FALSE","I_2100_3","Deurne; Ruggeveldlaan; begin 120m afw brug","Groot Schijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2100","Antwerpen","YES","51.214696442909","4.47972814085189","3103","FALSE",1,NA,""
"FALSE","I_2160_2","Wijnegem; Koolsveldstraat zandpad in naast huisnr. 75","Groot Schijn","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2160","Wommelgem","YES","51.2218731795501","4.51690343563192","3103","FALSE",1,NA,""
"FALSE","I_9130_2","Verrebroek; Paardenkerkhofstraat; in bocht opw. mtp 191050","Noordzuid Verbinding","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2432253388996","4.20252984038764","3111","FALSE",1,NA,""
"FALSE","I_9130_3","Verrebroek; St. Michielstraat; opw. brug","Noordzuid Verbinding","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2635802002461","4.19374704408157","3111","FALSE",1,NA,""
"FALSE","I_9130_4","Kieldrecht; Gemenestraat; opw. brug","Noordzuid Verbinding","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.278521481505","4.18962110589666","3111","FALSE",1,NA,""
"FALSE","I_9170_4","De Klinge; Plasstraat volgen tot juist voorbij waterplas en beginnen thv 1ste boom opwaarts brugje","Zuidelijke Watergang","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9170","Sint-Gillis-Waas","YES","51.2367883869273","4.1196072779427","47902","FALSE",2,NA,""
"FALSE","I_9130_5","Kallo; Steenlandlaan; 100m opw brugje na betonnen wand beginnen","Waterloop van de hoge landen","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9130","Beveren","YES","51.2430219198256","4.25975367691835","3110","FALSE",1,NA,""
"FALSE","I_9120_2","Beveren; Verrebroek; naast expressweg RO","Waterloop van de hoge landen","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9120","Beveren","YES","51.2417342882917","4.20983818928487","3110","FALSE",1,NA,""
"FALSE","I_2620_1","Schelle; via Capucienendreef; begin aan houten hekje/hoek weide/einde verharde weg","Grote Struisbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2620","Schelle","YES","51.1325114774216","4.34942723495587","3108","FALSE",1,NA,""
"FALSE","I_2630_2","Hemiksem; Groenenhoek; opw. brug en opw. lozing riool (naast parking golfterrein)","Grote Struisbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2630","Aartselaar","YES","51.1416364451145","4.3669561861646","3108","FALSE",1,NA,""
"FALSE","I_3118_1","Werchter, afw 216000, voorbij bocht","Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3118","Rotselaar","YES","50.9665100361403","4.69463681119085","6551","FALSE",1,NA,""
"FALSE","I_3012_4","Wilsele, Van der Nootstr, opw monding Vunt en 217300","Vunt","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3012","Leuven","YES","50.928519603607","4.71094365056292","6603","FALSE",1,NA,""
"FALSE","I_3012_5","Wilsele, Oudstrijdersln, 10m opw brug en overstort","Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3012","Leuven","YES","50.9100842735632","4.71026868756166","6551","FALSE",1,NA,""
"FALSE","I_3051_1","Neerijse/Oud-Heverlee, Doode Bemde, via landweg op LO Dijle, einde traj 10m afw brug","Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3051","Oud-Heverlee","YES","50.8163963324525","4.64512051285448","6551","FALSE",1,NA,""
"FALSE","I_3051_2","St Joris Weert, traject 100m afw 221000","Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3051","Oud-Heverlee","YES","50.799826188574","4.64222845363013","6551","FALSE",1,NA,""
"FALSE","I_3051_3","Huldenberg, afw 221550, ongeveer 10m afw na lozing effluent RWZI","Dijle","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","3051","Oud-Heverlee","YES","50.8030706892185","4.64255945658383","6551","FALSE",9,NA,""
"FALSE","I_2870_3","Ruisbroek; einde Donkstr - Vlietdijk; beginnen aan brug thv pompstation(mtp 225000)","Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2870","Puurs-Sint-Amands","YES","51.095019","4.317481","6","FALSE",1,NA,""
"FALSE","I_2890_1","Puurs; Achterheide;  beginnen aan fietsbrugje","Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2890","Puurs-Sint-Amands","YES","51.0541727808753","4.26214468706053","6","FALSE",1,NA,""
"FALSE","I_1840_2","Londerzeel; Malderen; Herbodin, afw. Hoeve Ter Helle; begin 100m afw mtp 228800","Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1840","Londerzeel","YES","51.0156528965735","4.27021211381391","6","FALSE",1,NA,""
"FALSE","I_1840_3","Steenhuffel; Robbroek; opw brug Marselaarmolen","Grote Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1840","Londerzeel","YES","50.9812283053672","4.2640468142229","6","FALSE",1,NA,""
"FALSE","I_9255_1","Buggenhout; Vidtstraat; begin 100m opw brug","Bouwbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Oost-Vlaanderen","9255","Buggenhout","YES","51.0197059112","4.21110139335781","70","FALSE",2,NA,""
"FALSE","I_2870_4","Ruisbroek; Ooievaarsnest; 50m afw mtp 234000; direct na bloembak paadje inrijden tot aan slagboom","Birrebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2870","Puurs-Sint-Amands","YES","51.0749364813618","4.34003288278503","3106","FALSE",1,NA,""
"FALSE","I_2870_5","Puurs; Gansbroekstraat; 100m opwaarts TR233000.1","Birrebeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2870","Puurs-Sint-Amands","YES","51.0795934861138","4.34349771103712","3106","FALSE",1,NA,""
"FALSE","I_2830_1","Tisselt; Jozef de Blockstraat, naast huisnr 52 straatje in, over brugje en zandpad in","Birrebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2830","Willebroek","YES","51.0386956046056","4.35387016528649","3106","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_1880_2","Kapelle-o/d-Bos; Hogerheistraat; begin 110m opw brugje","Birrebeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Vlaams-Brabant","1880","Kapelle-op-den-Bos","YES","51.0075036180773","4.35342367582496","3106","FALSE",2,NA,""
"FALSE","I_8340_4","Oostkerke, Sabtsweg","Zwinnevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8340","Damme","YES","51.28304583561","3.29043839093444","2230","FALSE",1,NA,""
"FALSE","I_8300_2","Westkapelle, Hoekstraat","Zwinnevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8300","Knokke-Heist","YES","51.3097246324275","3.31534947715307","2230","FALSE",1,NA,""
"FALSE","I_8300_3","Westkapelle, Hazegrasstraat","Zwinnevaart","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","West-Vlaanderen","8300","Knokke-Heist","YES","51.3273390229959","3.33947062510371","2230","FALSE",1,NA,""
"FALSE","I_2440_4","Winkelom (Geel); zijwegje Zandstraat; 100m opw mtp 260000","Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2440","Geel","YES","51.1494380252568","5.02615436880746","8501","FALSE",1,NA,""
"ONHOLD","I_2490_1","Balen; bereikbaar via kanaalpad; begin aan zandweg (300m afw mtp 261900)","Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," ","nzzmzdm3 ","Antwerpen","2490","Balen","YES","51.149968","5.1432007","8501","ONHOLD",1,NA,""
"FALSE","I_2450_1","Meerhout;Rooiaarde; 2de zandweg links (aan verkeersbordje 50km)","Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2450","Meerhout","YES","51.136424979392","5.09166732696183","8501","FALSE",1,NA,""
"FALSE","I_2440_5","Geel; brug Wildersedijk; opw. Scherpenbergloop","Grote Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2440","Geel","YES","51.138819712937","4.99689876038797","8501","FALSE",1,NA,""
"FALSE","I_3920_1"," Lommel; Kerkhoven; Kerkhovenstwg; 150m opw mtp 262400","Grote Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3920","Lommel","YES","51.1582456669664","5.26287273153457","8501","FALSE",2,NA,""
"FALSE","I_3941_1","Hechtel-Eksel; Weyerbrugstraat; 500m afw mtp 262600","Grote Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Limburg","3941","Hechtel-Eksel","YES","51.1542372947161","5.33789644568761","8501","FALSE",2,NA,""
"FALSE","I_2570_1","Duffel; Zandstraat; afw Zandstraat en 50m opw pompinstallatie","Goorbosbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2570","Duffel","YES","51.0763420011462","4.48089608313567","9112","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2860_3","Duffel; Beukendreef; 50m opw brug (aan dikke canadaboom)","Goorbosbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2860","Sint-Katelijne-Waver","YES","51.0751529572285","4.4834901178451","9112","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2570_2","Duffel; Mechelsebaan/Liersestwg; afw brug","Goorbosbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2570","Duffel","YES","51.0729544155541","4.48873532714614","9112","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2200_3","Herentals; Vuilvoort; 20m opw houten voetgangersbrug mtp 273900","Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2200","Herentals","YES","51.1863721550232","4.82208380732794","8502","FALSE",1,NA,""
"FALSE","I_2460_4","Lichtaart; Olensteenweg; 600m afw brug mtp 275800","Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2460","Kasterlee","YES","51.1977132023429","4.89625882182682","8502","FALSE",1,NA,""
"ONHOLD","I_2460_5","Kasterlee; Goor; 200m afw monding Zaardense Loop","Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," ","ntc5zjdl ","Antwerpen","2460","Kasterlee","YES","51.2148804","4.9537435","8502","ONHOLD",1,NA,""
"FALSE","I_2200_4","Herentals;Langendonk; Zavelbosstraat; juist voorbij spoorwegbrug einde veldweg","Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2200","Herentals","YES","51.1887364259217","4.85802340823218","8502","FALSE",1,NA,""
"ONHOLD","I_2460_6","Retie; zijweg van Kastelsedijk; zandpad ten einde, door wei; afw enkele meters voorbij berkenboom","Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," ","ntc5zjdl ","Antwerpen","2460","Kasterlee","YES","51.2424805","5.0214393","8502","ONHOLD",1,NA,""
"FALSE","I_2470_1","Retie; Molendijk; afw watermolen","Kleine Nete","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2470","Retie","YES","51.2441785306639","5.04712630263548","8502","FALSE",1,NA,""
"FALSE","I_2480_2","Zandweg naast Broekstraat 61 in; 110 m afw brug (knooppunt 17 Antwerpse Kempen) beginnen","Kleine Nete","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2480","Dessel","YES","51.2333523449181","5.10338053009728","8502","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2240_3","Viersel, Veerstraat; veldweg tgo huisnr 89; 100m opw mtp 279000","Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2240","Zandhoven","YES","51.1826328956135","4.648596162354","8505","FALSE",1,NA,""
"FALSE","I_2243_2","Zandhoven; Tussen Draaiboom en Blauwhoef","Molenbeek","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2243","Zandhoven","YES","51.2038154380572","4.68213309358028","8505","FALSE",1,NA,""
"FALSE","I_2290_3","Vorselaar; 500m afw mtp 281000","Molenbeek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2290","Vorselaar","YES","51.2389632915526","4.74285330815622","8505","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2270_2","Bouwel; De Blokt; Zandweg naast huisnr 13 ; opw brug","Nijlense Beek","Cat2","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2270","Herenthout","YES","51.1513072810679","4.73691886627583","8546","FALSE",2,NA,"bij voorkeur tussen 20/07 - 01/09"
"FALSE","I_2290_4","Vorselaar; Dijkbaan; +/- 250m afw mtp 288900","De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2290","Vorselaar","YES","51.1956357706896","4.77104514971676","8504","FALSE",1,NA,""
"FALSE","I_2290_5","Vorselaar; Sassenhout; zandwegje tegenover Sassenhoeve","De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2290","Vorselaar","YES","51.2073579770323","4.82972897627716","8504","FALSE",1,NA,""
"FALSE","I_2275_1","Poederlee; Groesaard; +/- 120m opw brug beginnen (einde canadabomen)","De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2275","Lille","YES","51.2258049856432","4.8581552944178","8504","FALSE",1,NA,""
"FALSE","I_2280_1","Grobbendonk; Hofeinde; einde zandweg (in rechterhoek hooiland)","De Aa","Cat1","VMM_Mtp"," "," ","Lotisch"," "," ","Antwerpen","2280","Grobbendonk","YES","51.1952878861026","4.75955472691314","8504","FALSE",1,NA,""
